DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EA,2023-09,4.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EA,2023-10,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EA,2023-11,2.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EA,2023-12,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EA,2024-01,2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EA,2024-02,2.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2019-11,1.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2019-12,1.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-01,1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-02,2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-03,1.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-04,-0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-05,-1.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-06,-1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-07,-1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-08,-1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-09,-1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-10,-1.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-11,-1.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2020-12,-0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-01,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-02,0.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-03,0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-04,1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-05,3.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-06,3.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-07,4.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-08,5.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-09,6.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-10,6.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-11,8.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2021-12,12.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-01,11.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-02,11.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-03,14.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-04,19.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-05,20.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-06,22.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-07,23.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-08,25.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-09,24.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-10,22.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-11,21.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2022-12,17.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-01,18.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-02,17.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-03,15.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-04,13.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-05,11.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-06,9.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-07,6.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-08,4.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-09,3.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-10,5.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-11,4.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2023-12,4.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2024-01,5.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EE,2024-02,4.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2019-11,0.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2019-12,1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-01,1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-02,0.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-03,0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-04,-0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-05,-0.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-06,-1.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-07,-2.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-08,-2.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-09,-2.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-10,-2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-11,-2.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2020-12,-2.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-01,-2.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-02,-1.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-03,-2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-04,-1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-05,-1.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-06,0.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-07,0.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-08,1.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-09,1.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-10,2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-11,4.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2021-12,4.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-01,5.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-02,6.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-03,8.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-04,9.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-05,10.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-06,11.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-07,11.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-08,11.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-09,12.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-10,9.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-11,8.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2022-12,7.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-01,7.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-02,6.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-03,5.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-04,4.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-05,4.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-06,2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-07,3.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-08,3.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-09,2.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-10,3.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-11,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2023-12,3.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2024-01,3.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EL,2024-02,3.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2019-11,0.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2019-12,0.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-01,1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-02,0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-03,0.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-04,-0.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-05,-0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-06,-0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-07,-0.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-08,-0.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-09,-0.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-10,-0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-11,-0.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2020-12,-0.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-01,0.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-02,-0.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-03,1.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-04,2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-05,2.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-06,2.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-07,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-08,3.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-09,4.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-10,5.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-11,5.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2021-12,6.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-01,6.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-02,7.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-03,9.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-04,8.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-05,8.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-06,10.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-07,10.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-08,10.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-09,9.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-10,7.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-11,6.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2022-12,5.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-01,5.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-02,6.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-03,3.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-04,3.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-05,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-06,1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-07,2.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-08,2.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-09,3.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-10,3.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-11,3.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2023-12,3.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2024-01,3.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,ES,2024-02,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2019-11,1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2019-12,1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-01,1.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-02,1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-03,1.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-04,0.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-05,0.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-06,0.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-07,0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-08,0.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-09,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-10,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-11,0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2020-12,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-01,1.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-02,1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-03,1.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-04,2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-05,2.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-06,2.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-07,2.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-08,3.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-09,3.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-10,4.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-11,5.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2021-12,5.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-01,5.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-02,6.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-03,7.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-04,8.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-05,8.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-06,9.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-07,9.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-08,10.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-09,10.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-10,11.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-11,11.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2022-12,10.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-01,10.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-02,9.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-03,8.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-04,8.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-05,7.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-06,6.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-07,6.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-08,5.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-09,4.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-10,3.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-11,3.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2023-12,3.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2024-01,3.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,EU,2024-02,2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2019-11,0.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2019-12,1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-01,1.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-02,1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-03,0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-04,-0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-05,-0.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-06,0.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-07,0.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-08,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-09,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-10,0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-11,0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2020-12,0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2021-01,1.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2021-02,0.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2021-03,1.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2021-04,2.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2021-05,2.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2021-06,1.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,CP00,FI,2021-07,1.8,
